neighbor_moveinitial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
swap,5000.000,0.100,0.990,250,196629.579,196629.579,720219.369,39428,269250,14.644,175110.000,1.122892,12.289,151
swap,5000.000,0.100,0.990,500,196629.579,196629.579,723727.313,77409,538500,14.375,175110.000,1.122892,12.289,308
swap,5000.000,0.100,0.990,750,196629.579,196629.579,724825.082,115584,807750,14.309,175110.000,1.122892,12.289,460
swap,5000.000,0.100,0.990,1000,196629.579,196629.579,725718.145,152887,1077000,14.196,175110.000,1.122892,12.289,604
swap,5000.000,0.100,0.990,1250,196629.579,196629.579,726923.509,191755,1346250,14.244,175110.000,1.122892,12.289,758
swap,5000.000,0.100,0.990,1500,196629.579,196629.579,725945.012,227920,1615500,14.108,175110.000,1.122892,12.289,907
swap,5000.000,0.100,0.995,250,196629.579,196629.579,722735.005,77471,539750,14.353,175110.000,1.122892,12.289,313
swap,5000.000,0.100,0.995,500,196629.579,196629.579,726638.897,153209,1079500,14.193,175110.000,1.122892,12.289,602
swap,5000.000,0.100,0.995,750,196629.579,196629.579,727447.335,229324,1619250,14.162,175110.000,1.122892,12.289,908
swap,5000.000,0.100,0.995,1000,196629.579,196629.579,728061.176,304472,2159000,14.102,175110.000,1.122892,12.289,1201
swap,5000.000,0.100,0.995,1250,196629.579,196629.579,727734.859,379435,2698750,14.060,175110.000,1.122892,12.289,1522
swap,5000.000,0.100,0.995,1500,196629.579,196629.579,727911.293,455307,3238500,14.059,175110.000,1.122892,12.289,1807
swap,5000.000,0.010,0.900,250,196629.579,196629.579,680916.067,4372,31250,13.990,175110.000,1.122892,12.289,19
swap,5000.000,0.010,0.900,500,196629.579,196629.579,698974.520,8464,62500,13.542,175110.000,1.122892,12.289,36
swap,5000.000,0.010,0.900,750,196629.579,196629.579,703737.412,12237,93750,13.053,175110.000,1.122892,12.289,53
swap,5000.000,0.010,0.900,1000,196629.579,196629.579,711885.017,16085,125000,12.868,175110.000,1.122892,12.289,70
swap,5000.000,0.010,0.900,1250,196629.579,196629.579,715580.832,19890,156250,12.730,175110.000,1.122892,12.289,87
swap,5000.000,0.010,0.900,1500,196629.579,196629.579,713477.822,23377,187500,12.468,175110.000,1.122892,12.289,107
swap,5000.000,0.010,0.925,250,196629.579,196629.579,685176.120,5884,42250,13.927,175110.000,1.122892,12.289,24
swap,5000.000,0.010,0.925,500,196629.579,196629.579,702917.603,10913,84500,12.915,175110.000,1.122892,12.289,48
swap,5000.000,0.010,0.925,750,196629.579,196629.579,709521.382,16030,126750,12.647,175110.000,1.122892,12.289,71
swap,5000.000,0.010,0.925,1000,196629.579,196629.579,713883.354,21162,169000,12.522,175110.000,1.122892,12.289,95
swap,5000.000,0.010,0.925,1250,196629.579,196629.579,717984.347,26290,211250,12.445,175110.000,1.122892,12.289,118
swap,5000.000,0.010,0.925,1500,196629.579,196629.579,717650.877,31134,253500,12.282,175110.000,1.122892,12.289,142
swap,5000.000,0.010,0.950,250,196629.579,196629.579,699209.704,8343,64000,13.036,175110.000,1.122892,12.289,36
swap,5000.000,0.010,0.950,500,196629.579,196629.579,707356.251,16147,128000,12.615,175110.000,1.122892,12.289,72
swap,5000.000,0.010,0.950,750,196629.579,196629.579,718090.130,23898,192000,12.447,175110.000,1.122892,12.289,108
swap,5000.000,0.010,0.950,1000,196629.579,196629.579,715883.039,31400,256000,12.266,175110.000,1.122892,12.289,143
swap,5000.000,0.010,0.950,1250,196629.579,196629.579,720720.622,39152,320000,12.235,175110.000,1.122892,12.289,183
swap,5000.000,0.010,0.950,1500,196629.579,196629.579,720559.698,46565,384000,12.126,175110.000,1.122892,12.289,218
swap,5000.000,0.010,0.975,250,196629.579,196629.579,707964.863,16174,129750,12.466,175110.000,1.122892,12.289,73
swap,5000.000,0.010,0.975,500,196629.579,196629.579,716331.669,31395,259500,12.098,175110.000,1.122892,12.289,148
swap,5000.000,0.010,0.975,750,196629.579,196629.579,719647.348,46790,389250,12.021,175110.000,1.122892,12.289,220
swap,5000.000,0.010,0.975,1000,196629.579,196629.579,722376.708,61821,519000,11.912,175110.000,1.122892,12.289,297
swap,5000.000,0.010,0.975,1250,196629.579,196629.579,722964.573,77208,648750,11.901,175110.000,1.122892,12.289,371
swap,5000.000,0.010,0.975,1500,196629.579,196629.579,724170.849,91968,778500,11.813,175110.000,1.122892,12.289,448
swap,5000.000,0.010,0.990,250,196629.579,196629.579,717300.954,39487,326500,12.094,175110.000,1.122892,12.289,186
swap,5000.000,0.010,0.990,500,196629.579,196629.579,722966.726,77171,653000,11.818,175110.000,1.122892,12.289,369
swap,5000.000,0.010,0.990,750,196629.579,196629.579,723379.568,116223,979500,11.866,175110.000,1.122892,12.289,550
swap,5000.000,0.010,0.990,1000,196629.579,196629.579,726183.645,153765,1306000,11.774,175110.000,1.122892,12.289,736
swap,5000.000,0.010,0.990,1250,196629.579,196629.579,725920.675,191030,1632500,11.702,175110.000,1.122892,12.289,923
swap,5000.000,0.010,0.990,1500,196629.579,196629.579,727444.359,228323,1959000,11.655,175110.000,1.122892,12.289,1100
swap,5000.000,0.010,0.995,250,196629.579,196629.579,722585.922,78103,654500,11.933,175110.000,1.122892,12.289,367
swap,5000.000,0.010,0.995,500,196629.579,196629.579,725767.240,153113,1309000,11.697,175110.000,1.122892,12.289,734
swap,5000.000,0.010,0.995,750,196629.579,196629.579,726555.252,228346,1963500,11.630,175110.000,1.122892,12.289,1124
swap,5000.000,0.010,0.995,1000,196629.579,196629.579,727157.109,304833,2618000,11.644,175110.000,1.122892,12.289,1477
swap,5000.000,0.010,0.995,1250,196629.579,196629.579,727888.473,380800,3272500,11.636,175110.000,1.122892,12.289,1843
swap,5000.000,0.010,0.995,1500,196629.579,196629.579,728603.885,456269,3927000,11.619,175110.000,1.122892,12.289,2205
swap,5000.000,0.001,0.900,250,196629.579,196629.579,679651.477,4550,36750,12.381,175110.000,1.122892,12.289,21
swap,5000.000,0.001,0.900,500,196629.579,196629.579,696669.940,8482,73500,11.540,175110.000,1.122892,12.289,51
swap,5000.000,0.001,0.900,750,196629.579,196629.579,705231.755,12440,110250,11.283,175110.000,1.122892,12.289,66
swap,5000.000,0.001,0.900,1000,196629.579,196629.579,709915.436,16007,147000,10.889,175110.000,1.122892,12.289,83
swap,5000.000,0.001,0.900,1250,196629.579,196629.579,713041.747,20000,183750,10.884,175110.000,1.122892,12.289,103
swap,5000.000,0.001,0.900,1500,196629.579,196629.579,714850.377,23658,220500,10.729,175110.000,1.122892,12.289,125
swap,5000.000,0.001,0.925,250,196629.579,196298.638,687403.811,5836,49500,11.790,175110.000,1.121002,12.100,28
swap,5000.000,0.001,0.925,500,196629.579,196629.579,700199.594,10942,99000,11.053,175110.000,1.122892,12.289,57
swap,5000.000,0.001,0.925,750,196629.579,196629.579,706124.191,16170,148500,10.889,175110.000,1.122892,12.289,86
swap,5000.000,0.001,0.925,1000,196629.579,196629.579,713412.909,21141,198000,10.677,175110.000,1.122892,12.289,112
swap,5000.000,0.001,0.925,1250,196629.579,196629.579,714822.210,26518,247500,10.714,175110.000,1.122892,12.289,139
swap,5000.000,0.001,0.925,1500,196629.579,196629.579,717392.455,31289,297000,10.535,175110.000,1.122892,12.289,169
swap,5000.000,0.001,0.950,250,196629.579,196629.579,691842.445,8472,75250,11.258,175110.000,1.122892,12.289,45
swap,5000.000,0.001,0.950,500,196629.579,196629.579,709013.844,16429,150500,10.916,175110.000,1.122892,12.289,86
swap,5000.000,0.001,0.950,750,196629.579,196629.579,713183.933,23846,225750,10.563,175110.000,1.122892,12.289,127
swap,5000.000,0.001,0.950,1000,196629.579,196629.579,715463.456,31465,301000,10.453,175110.000,1.122892,12.289,169
swap,5000.000,0.001,0.950,1250,196629.579,196629.579,719144.286,38985,376250,10.361,175110.000,1.122892,12.289,214
swap,5000.000,0.001,0.950,1500,196629.579,196629.579,720948.007,46840,451500,10.374,175110.000,1.122892,12.289,255
swap,5000.000,0.001,0.975,250,196629.579,196629.579,708616.114,16473,152500,10.802,175110.000,1.122892,12.289,87
swap,5000.000,0.001,0.975,500,196629.579,196629.579,715900.345,31540,305000,10.341,175110.000,1.122892,12.289,172
swap,5000.000,0.001,0.975,750,196629.579,196629.579,719123.084,46734,457500,10.215,175110.000,1.122892,12.289,259
swap,5000.000,0.001,0.975,1000,196629.579,196629.579,720933.814,61695,610000,10.114,175110.000,1.122892,12.289,343
swap,5000.000,0.001,0.975,1250,196629.579,196629.579,723444.373,76783,762500,10.070,175110.000,1.122892,12.289,455
swap,5000.000,0.001,0.975,1500,196629.579,196629.579,725045.775,92184,915000,10.075,175110.000,1.122892,12.289,515
swap,5000.000,0.001,0.990,250,196629.579,196629.579,717859.311,39117,383750,10.193,175110.000,1.122892,12.289,216
swap,5000.000,0.001,0.990,500,196629.579,196629.579,722365.790,77355,767500,10.079,175110.000,1.122892,12.289,430
swap,5000.000,0.001,0.990,750,196629.579,196629.579,725883.369,114739,1151250,9.966,175110.000,1.122892,12.289,646
swap,5000.000,0.001,0.990,1000,196629.579,196629.579,726677.255,152997,1535000,9.967,175110.000,1.122892,12.289,866
swap,5000.000,0.001,0.990,1250,196629.579,196629.579,725822.165,190579,1918750,9.932,175110.000,1.122892,12.289,1090
swap,5000.000,0.001,0.990,1500,196629.579,196629.579,727190.729,228221,2302500,9.912,175110.000,1.122892,12.289,1302
swap,5000.000,0.001,0.995,250,196629.579,196629.579,724625.423,77748,769500,10.104,175110.000,1.122892,12.289,434
swap,5000.000,0.001,0.995,500,196629.579,196629.579,725822.681,153269,1539000,9.959,175110.000,1.122892,12.289,883
swap,5000.000,0.001,0.995,750,196629.579,196629.579,727573.452,229682,2308500,9.949,175110.000,1.122892,12.289,1296
swap,5000.000,0.001,0.995,1000,196629.579,196629.579,727620.964,303887,3078000,9.873,175110.000,1.122892,12.289,1744
swap,5000.000,0.001,0.995,1250,196629.579,196629.579,728052.264,378319,3847500,9.833,175110.000,1.122892,12.289,2158
swap,5000.000,0.001,0.995,1500,196629.579,196629.579,728395.895,455369,4617000,9.863,175110.000,1.122892,12.289,2609
swap,5000.000,0.000,0.900,250,196629.579,196629.579,676094.404,4597,42250,10.880,175110.000,1.122892,12.289,25
swap,5000.000,0.000,0.900,500,196629.579,196629.579,696943.290,8504,84500,10.064,175110.000,1.122892,12.289,48
swap,5000.000,0.000,0.900,750,196629.579,196629.579,705667.724,12414,126750,9.794,175110.000,1.122892,12.289,76
swap,5000.000,0.000,0.900,1000,196629.579,196629.579,708583.101,16208,169000,9.591,175110.000,1.122892,12.289,96
swap,5000.000,0.000,0.900,1250,196629.579,196629.579,713580.698,19850,211250,9.396,175110.000,1.122892,12.289,120
swap,5000.000,0.000,0.900,1500,196629.579,196629.579,713523.755,23642,253500,9.326,175110.000,1.122892,12.289,145
swap,5000.000,0.000,0.925,250,196629.579,196629.579,681212.440,5958,57000,10.453,175110.000,1.122892,12.289,33
swap,5000.000,0.000,0.925,500,196629.579,196629.579,701019.949,11103,114000,9.739,175110.000,1.122892,12.289,73
swap,5000.000,0.000,0.925,750,196629.579,196629.579,708882.465,16352,171000,9.563,175110.000,1.122892,12.289,96
swap,5000.000,0.000,0.925,1000,196629.579,196629.579,712663.879,21234,228000,9.313,175110.000,1.122892,12.289,129
swap,5000.000,0.000,0.925,1250,196629.579,196629.579,715030.793,26367,285000,9.252,175110.000,1.122892,12.289,161
swap,5000.000,0.000,0.925,1500,196629.579,196629.579,715305.284,31201,342000,9.123,175110.000,1.122892,12.289,197
swap,5000.000,0.000,0.950,250,196629.579,196629.579,697862.446,8581,86500,9.920,175110.000,1.122892,12.289,50
swap,5000.000,0.000,0.950,500,196629.579,196629.579,707012.530,16248,173000,9.392,175110.000,1.122892,12.289,98
swap,5000.000,0.000,0.950,750,196629.579,196629.579,713290.766,23977,259500,9.240,175110.000,1.122892,12.289,147
swap,5000.000,0.000,0.950,1000,196629.579,196629.579,717423.669,31888,346000,9.216,175110.000,1.122892,12.289,196
swap,5000.000,0.000,0.950,1250,196629.579,196629.579,715040.026,38863,432500,8.986,175110.000,1.122892,12.289,243
swap,5000.000,0.000,0.950,1500,196629.579,196629.579,718305.649,46783,519000,9.014,175110.000,1.122892,12.289,294
swap,5000.000,0.000,0.975,250,196629.579,196629.579,706846.461,16410,175250,9.364,175110.000,1.122892,12.289,98
swap,5000.000,0.000,0.975,500,196629.579,196629.579,716660.661,31745,350500,9.057,175110.000,1.122892,12.289,200
swap,5000.000,0.000,0.975,750,196629.579,196629.579,720043.830,46451,525750,8.835,175110.000,1.122892,12.289,296
swap,5000.000,0.000,0.975,1000,196629.579,196629.579,721967.605,61916,701000,8.833,175110.000,1.122892,12.289,396
swap,5000.000,0.000,0.975,1250,196629.579,196629.579,724294.770,77376,876250,8.830,175110.000,1.122892,12.289,505
swap,5000.000,0.000,0.975,1500,196629.579,196629.579,724346.009,92855,1051500,8.831,175110.000,1.122892,12.289,589
swap,5000.000,0.000,0.990,250,196629.579,196629.579,715552.655,39210,441000,8.891,175110.000,1.122892,12.289,252
swap,5000.000,0.000,0.990,500,196629.579,196629.579,723456.203,77389,882000,8.774,175110.000,1.122892,12.289,497
swap,5000.000,0.000,0.990,750,196629.579,196629.579,724295.481,115154,1323000,8.704,175110.000,1.122892,12.289,748
swap,5000.000,0.000,0.990,1000,196629.579,196629.579,726062.106,152861,1764000,8.666,175110.000,1.122892,12.289,1005
swap,5000.000,0.000,0.990,1250,196629.579,196629.579,725795.013,191073,2205000,8.665,175110.000,1.122892,12.289,1234
swap,5000.000,0.000,0.990,1500,196629.579,196629.579,727528.593,228734,2646000,8.645,175110.000,1.122892,12.289,1488
swap,5000.000,0.000,0.995,250,196629.579,196629.579,723010.586,77572,884250,8.773,175110.000,1.122892,12.289,506
swap,5000.000,0.000,0.995,500,196629.579,196629.579,725561.351,153047,1768500,8.654,175110.000,1.122892,12.289,997
swap,5000.000,0.000,0.995,750,196629.579,196629.579,726728.267,227780,2652750,8.587,175110.000,1.122892,12.289,1494
swap,5000.000,0.000,0.995,1000,196629.579,196629.579,727616.074,303958,3537000,8.594,175110.000,1.122892,12.289,1992
swap,5000.000,0.000,0.995,1250,196629.579,196629.579,727859.195,380886,4421250,8.615,175110.000,1.122892,12.289,2473
swap,5000.000,0.000,0.995,1500,196629.579,196629.579,728952.739,455797,5305500,8.591,175110.000,1.122892,12.289,2996
swap,10000.000,0.100,0.900,250,196629.579,196629.579,720345.247,6043,27500,21.975,175110.000,1.122892,12.289,16
swap,10000.000,0.100,0.900,500,196629.579,196629.579,730361.581,11520,55000,20.945,175110.000,1.122892,12.289,32
swap,10000.000,0.100,0.900,750,196629.579,196629.579,733378.299,16694,82500,20.235,175110.000,1.122892,12.289,47
swap,10000.000,0.100,0.900,1000,196629.579,196629.579,736339.223,22211,110000,20.192,175110.000,1.122892,12.289,62
swap,10000.000,0.100,0.900,1250,196629.579,196629.579,737952.788,27450,137500,19.964,175110.000,1.122892,12.289,79
swap,10000.000,0.100,0.900,1500,196629.579,196629.579,742132.955,32907,165000,19.944,175110.000,1.122892,12.289,93
swap,10000.000,0.100,0.925,250,196629.579,196629.579,717613.269,7906,37000,21.368,175110.000,1.122892,12.289,21
swap,10000.000,0.100,0.925,500,196629.579,196629.579,731194.070,14927,74000,20.172,175110.000,1.122892,12.289,42
swap,10000.000,0.100,0.925,750,196629.579,196629.579,734704.361,22041,111000,19.857,175110.000,1.122892,12.289,62
swap,10000.000,0.100,0.925,1000,196629.579,196629.579,740341.751,29555,148000,19.970,175110.000,1.122892,12.289,87
swap,10000.000,0.100,0.925,1250,196629.579,196629.579,741654.484,36852,185000,19.920,175110.000,1.122892,12.289,104
swap,10000.000,0.100,0.925,1500,196629.579,196629.579,743510.440,43689,222000,19.680,175110.000,1.122892,12.289,125
swap,10000.000,0.100,0.950,250,196629.579,196629.579,727894.948,11748,56250,20.885,175110.000,1.122892,12.289,33
swap,10000.000,0.100,0.950,500,196629.579,196629.579,737456.431,22677,112500,20.157,175110.000,1.122892,12.289,64
swap,10000.000,0.100,0.950,750,196629.579,196629.579,739939.897,33049,168750,19.585,175110.000,1.122892,12.289,95
swap,10000.000,0.100,0.950,1000,196629.579,196629.579,743146.125,43774,225000,19.455,175110.000,1.122892,12.289,127
swap,10000.000,0.100,0.950,1250,196629.579,196629.579,744420.247,54639,281250,19.427,175110.000,1.122892,12.289,158
swap,10000.000,0.100,0.950,1500,196629.579,196629.579,743802.530,65374,337500,19.370,175110.000,1.122892,12.289,189
swap,10000.000,0.100,0.975,250,196629.579,196629.579,735436.897,22750,113750,20.000,175110.000,1.122892,12.289,66
swap,10000.000,0.100,0.975,500,196629.579,196629.579,741553.977,44346,227500,19.493,175110.000,1.122892,12.289,135
swap,10000.000,0.100,0.975,750,196629.579,196629.579,744252.301,66160,341250,19.388,175110.000,1.122892,12.289,192
swap,10000.000,0.100,0.975,1000,196629.579,196629.579,744738.712,87270,455000,19.180,175110.000,1.122892,12.289,255
swap,10000.000,0.100,0.975,1250,196629.579,196629.579,746087.704,108735,568750,19.118,175110.000,1.122892,12.289,319
swap,10000.000,0.100,0.975,1500,196629.579,196629.579,747023.570,129852,682500,19.026,175110.000,1.122892,12.289,383
swap,10000.000,0.100,0.990,250,196629.579,196629.579,742383.255,55192,286500,19.264,175110.000,1.122892,12.289,161
swap,10000.000,0.100,0.990,500,196629.579,196629.579,747354.216,109511,573000,19.112,175110.000,1.122892,12.289,322
swap,10000.000,0.100,0.990,750,196629.579,196629.579,747172.065,163179,859500,18.985,175110.000,1.122892,12.289,481
swap,10000.000,0.100,0.990,1000,196629.579,196629.579,748215.552,216689,1146000,18.908,175110.000,1.122892,12.289,640
swap,10000.000,0.100,0.990,1250,196629.579,196629.579,748283.689,270212,1432500,18.863,175110.000,1.122892,12.289,814
swap,10000.000,0.100,0.990,1500,196629.579,196629.579,748907.284,324267,1719000,18.864,175110.000,1.122892,12.289,967
swap,10000.000,0.100,0.995,250,196629.579,196629.579,746382.806,109560,574250,19.079,175110.000,1.122892,12.289,325
swap,10000.000,0.100,0.995,500,196629.579,196629.579,749287.847,217497,1148500,18.937,175110.000,1.122892,12.289,645
swap,10000.000,0.100,0.995,750,196629.579,196629.579,748785.871,324993,1722750,18.865,175110.000,1.122892,12.289,978
swap,10000.000,0.100,0.995,1000,196629.579,196629.579,749207.914,432812,2297000,18.842,175110.000,1.122892,12.289,1289
swap,10000.000,0.100,0.995,1250,196629.579,196629.579,749573.589,540745,2871250,18.833,175110.000,1.122892,12.289,1627
swap,10000.000,0.100,0.995,1500,196629.579,196629.579,750607.591,646668,3445500,18.768,175110.000,1.122892,12.289,1937
swap,10000.000,0.010,0.900,250,196629.579,196629.579,716183.565,6095,33000,18.470,175110.000,1.122892,12.289,20
swap,10000.000,0.010,0.900,500,196629.579,196629.579,729450.477,11371,66000,17.229,175110.000,1.122892,12.289,38
swap,10000.000,0.010,0.900,750,196629.579,196629.579,734635.492,16899,99000,17.070,175110.000,1.122892,12.289,57
swap,10000.000,0.010,0.900,1000,196629.579,196629.579,737195.619,22335,132000,16.920,175110.000,1.122892,12.289,75
swap,10000.000,0.010,0.900,1250,196629.579,196629.579,737881.091,27550,165000,16.697,175110.000,1.122892,12.289,93
swap,10000.000,0.010,0.900,1500,196629.579,196629.579,741856.389,32729,198000,16.530,175110.000,1.122892,12.289,113
swap,10000.000,0.010,0.925,250,196629.579,196629.579,717593.475,7945,44500,17.854,175110.000,1.122892,12.289,26
swap,10000.000,0.010,0.925,500,196629.579,196629.579,729299.181,15068,89000,16.930,175110.000,1.122892,12.289,50
swap,10000.000,0.010,0.925,750,196629.579,196629.579,736345.302,22384,133500,16.767,175110.000,1.122892,12.289,89
swap,10000.000,0.010,0.925,1000,196629.579,196629.579,736046.923,29555,178000,16.604,175110.000,1.122892,12.289,102
swap,10000.000,0.010,0.925,1250,196629.579,196629.579,739200.781,36714,222500,16.501,175110.000,1.122892,12.289,126
swap,10000.000,0.010,0.925,1500,196629.579,196629.579,742655.804,43937,267000,16.456,175110.000,1.122892,12.289,150
swap,10000.000,0.010,0.950,250,196629.579,196629.579,726551.721,11623,67500,17.219,175110.000,1.122892,12.289,38
swap,10000.000,0.010,0.950,500,196629.579,196629.579,735194.721,22744,135000,16.847,175110.000,1.122892,12.289,78
swap,10000.000,0.010,0.950,750,196629.579,196629.579,738300.853,33538,202500,16.562,175110.000,1.122892,12.289,117
swap,10000.000,0.010,0.950,1000,196629.579,196629.579,741634.426,43674,270000,16.176,175110.000,1.122892,12.289,151
swap,10000.000,0.010,0.950,1250,196629.579,196629.579,742742.736,54840,337500,16.249,175110.000,1.122892,12.289,192
swap,10000.000,0.010,0.950,1500,196629.579,196629.579,744525.876,65568,405000,16.190,175110.000,1.122892,12.289,227
swap,10000.000,0.010,0.975,250,196629.579,196629.579,736165.090,22738,136500,16.658,175110.000,1.122892,12.289,78
swap,10000.000,0.010,0.975,500,196629.579,196629.579,741321.191,44706,273000,16.376,175110.000,1.122892,12.289,154
swap,10000.000,0.010,0.975,750,196629.579,196629.579,743533.777,65584,409500,16.016,175110.000,1.122892,12.289,231
swap,10000.000,0.010,0.975,1000,196629.579,196629.579,744979.187,87201,546000,15.971,175110.000,1.122892,12.289,310
swap,10000.000,0.010,0.975,1250,196629.579,196629.579,746109.544,108789,682500,15.940,175110.000,1.122892,12.289,384
swap,10000.000,0.010,0.975,1500,196629.579,196629.579,746438.601,130369,819000,15.918,175110.000,1.122892,12.289,460
swap,10000.000,0.010,0.990,250,196629.579,196629.579,743493.191,55677,343750,16.197,175110.000,1.122892,12.289,203
swap,10000.000,0.010,0.990,500,196629.579,196629.579,746493.934,108901,687500,15.840,175110.000,1.122892,12.289,394
swap,10000.000,0.010,0.990,750,196629.579,196629.579,748358.466,162743,1031250,15.781,175110.000,1.122892,12.289,580
swap,10000.000,0.010,0.990,1000,196629.579,196629.579,748647.057,216567,1375000,15.750,175110.000,1.122892,12.289,775
swap,10000.000,0.010,0.990,1250,196629.579,196629.579,748757.258,270821,1718750,15.757,175110.000,1.122892,12.289,962
swap,10000.000,0.010,0.990,1500,196629.579,196629.579,749360.591,324708,2062500,15.743,175110.000,1.122892,12.289,1165
swap,10000.000,0.010,0.995,250,196629.579,196629.579,746660.942,109370,689250,15.868,175110.000,1.122892,12.289,389
swap,10000.000,0.010,0.995,500,196629.579,196629.579,747492.039,216684,1378500,15.719,175110.000,1.122892,12.289,767
swap,10000.000,0.010,0.995,750,196629.579,196629.579,748590.724,324088,2067750,15.673,175110.000,1.122892,12.289,1159
swap,10000.000,0.010,0.995,1000,196629.579,196629.579,749593.708,432024,2757000,15.670,175110.000,1.122892,12.289,1534
swap,10000.000,0.010,0.995,1250,196629.579,196629.579,750005.367,540454,3446250,15.682,175110.000,1.122892,12.289,1924
swap,10000.000,0.010,0.995,1500,196629.579,196629.579,749704.839,647067,4135500,15.647,175110.000,1.122892,12.289,2305
swap,10000.000,0.001,0.900,250,196629.579,196629.579,716309.512,6248,38250,16.335,175110.000,1.122892,12.289,22
swap,10000.000,0.001,0.900,500,196629.579,196629.579,724503.778,11623,76500,15.193,175110.000,1.122892,12.289,44
swap,10000.000,0.001,0.900,750,196629.579,196629.579,730678.604,16858,114750,14.691,175110.000,1.122892,12.289,65
swap,10000.000,0.001,0.900,1000,196629.579,196629.579,734925.449,22183,153000,14.499,175110.000,1.122892,12.289,86
swap,10000.000,0.001,0.900,1250,196629.579,196629.579,737494.990,27725,191250,14.497,175110.000,1.122892,12.289,107
swap,10000.000,0.001,0.900,1500,196629.579,196629.579,741369.517,33061,229500,14.406,175110.000,1.122892,12.289,129
swap,10000.000,0.001,0.925,250,196629.579,196629.579,717938.156,7897,51750,15.260,175110.000,1.122892,12.289,29
swap,10000.000,0.001,0.925,500,196629.579,196629.579,730683.449,15156,103500,14.643,175110.000,1.122892,12.289,58
swap,10000.000,0.001,0.925,750,196629.579,196629.579,736605.813,22552,155250,14.526,175110.000,1.122892,12.289,87
swap,10000.000,0.001,0.925,1000,196629.579,196629.579,738027.323,29487,207000,14.245,175110.000,1.122892,12.289,116
swap,10000.000,0.001,0.925,1250,196629.579,196629.579,739705.230,36377,258750,14.059,175110.000,1.122892,12.289,145
swap,10000.000,0.001,0.925,1500,196629.579,196629.579,741677.210,43506,310500,14.012,175110.000,1.122892,12.289,175
swap,10000.000,0.001,0.950,250,196629.579,196629.579,726298.676,11528,78750,14.639,175110.000,1.122892,12.289,54
swap,10000.000,0.001,0.950,500,196629.579,196629.579,734434.319,22501,157500,14.286,175110.000,1.122892,12.289,90
swap,10000.000,0.001,0.950,750,196629.579,196629.579,740341.693,33323,236250,14.105,175110.000,1.122892,12.289,133
swap,10000.000,0.001,0.950,1000,196629.579,196629.579,741755.794,44136,315000,14.011,175110.000,1.122892,12.289,178
swap,10000.000,0.001,0.950,1250,196629.579,196629.579,744355.162,55033,393750,13.977,175110.000,1.122892,12.289,221
swap,10000.000,0.001,0.950,1500,196629.579,196629.579,744417.802,65567,472500,13.877,175110.000,1.122892,12.289,268
swap,10000.000,0.001,0.975,250,196629.579,196629.579,733585.489,22800,159250,14.317,175110.000,1.122892,12.289,89
swap,10000.000,0.001,0.975,500,196629.579,196629.579,740262.256,44446,318500,13.955,175110.000,1.122892,12.289,178
swap,10000.000,0.001,0.975,750,196629.579,196629.579,742809.377,65735,477750,13.759,175110.000,1.122892,12.289,268
swap,10000.000,0.001,0.975,1000,196629.579,196629.579,744290.039,87283,637000,13.702,175110.000,1.122892,12.289,355
swap,10000.000,0.001,0.975,1250,196629.579,196629.579,745645.789,108924,796250,13.680,175110.000,1.122892,12.289,452
swap,10000.000,0.001,0.975,1500,196629.579,196629.579,746703.372,130009,955500,13.606,175110.000,1.122892,12.289,535
swap,10000.000,0.001,0.990,250,196629.579,196629.579,742958.816,55247,401000,13.777,175110.000,1.122892,12.289,225
swap,10000.000,0.001,0.990,500,196629.579,196629.579,745624.430,109234,802000,13.620,175110.000,1.122892,12.289,448
swap,10000.000,0.001,0.990,750,196629.579,196629.579,748370.977,162954,1203000,13.546,175110.000,1.122892,12.289,671
swap,10000.000,0.001,0.990,1000,196629.579,196629.579,748159.573,216477,1604000,13.496,175110.000,1.122892,12.289,902
swap,10000.000,0.001,0.990,1250,196629.579,196629.579,748604.504,270571,2005000,13.495,175110.000,1.122892,12.289,1121
swap,10000.000,0.001,0.990,1500,196629.579,196629.579,749096.054,324592,2406000,13.491,175110.000,1.122892,12.289,1346
swap,10000.000,0.001,0.995,250,196629.579,196629.579,745855.309,109096,804000,13.569,175110.000,1.122892,12.289,462
swap,10000.000,0.001,0.995,500,196629.579,196629.579,747700.659,217390,1608000,13.519,175110.000,1.122892,12.289,897
swap,10000.000,0.001,0.995,750,196629.579,196629.579,748219.364,324484,2412000,13.453,175110.000,1.122892,12.289,1342
swap,10000.000,0.001,0.995,1000,196629.579,196629.579,749593.596,432649,3216000,13.453,175110.000,1.122892,12.289,1801
swap,10000.000,0.001,0.995,1250,196629.579,196629.579,749466.684,539971,4020000,13.432,175110.000,1.122892,12.289,2237
swap,10000.000,0.001,0.995,1500,196629.579,196629.579,749691.291,648361,4824000,13.440,175110.000,1.122892,12.289,2700
swap,10000.000,0.000,0.900,250,196629.579,196629.579,707937.762,6165,43750,14.091,175110.000,1.122892,12.289,25
swap,10000.000,0.000,0.900,500,196629.579,196629.579,724164.641,11548,87500,13.198,175110.000,1.122892,12.289,50
swap,10000.000,0.000,0.900,750,196629.579,196629.579,732082.200,16999,131250,12.952,175110.000,1.122892,12.289,73
