neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,1000.000,0.001,0.850,1500,135349.553,133872.260,325742.241,5811,129000,4.505,119716.000,1.118249,11.825,47
two_opt,1000.000,0.001,0.900,250,135349.553,135349.553,252932.558,1456,33000,4.412,119716.000,1.130589,13.059,12
two_opt,1000.000,0.001,0.900,500,135349.553,135349.553,301177.155,3077,66000,4.662,119716.000,1.130589,13.059,24
two_opt,1000.000,0.001,0.900,750,135349.553,135349.553,315383.484,4434,99000,4.479,119716.000,1.130589,13.059,36
two_opt,1000.000,0.001,0.900,1000,135349.553,134733.619,323818.908,5759,132000,4.363,119716.000,1.125444,12.544,48
two_opt,1000.000,0.001,0.900,1250,135349.553,132556.640,336604.966,7380,165000,4.473,119716.000,1.107259,10.726,60
two_opt,1000.000,0.001,0.900,1500,135349.553,131671.518,340268.268,8521,198000,4.304,119716.000,1.099866,9.987,72
two_opt,1000.000,0.001,0.925,250,135349.553,135349.553,284377.901,2091,44500,4.699,119716.000,1.130589,13.059,17
two_opt,1000.000,0.001,0.925,500,135349.553,135349.553,317627.916,4211,89000,4.731,119716.000,1.130589,13.059,32
two_opt,1000.000,0.001,0.925,750,135349.553,134900.443,328561.792,5854,133500,4.385,119716.000,1.126837,12.684,49
two_opt,1000.000,0.001,0.925,1000,135349.553,130759.884,332211.883,7538,178000,4.235,119716.000,1.092251,9.225,65
two_opt,1000.000,0.001,0.925,1250,135349.553,131370.516,340842.359,9370,222500,4.211,119716.000,1.097351,9.735,91
two_opt,1000.000,0.001,0.925,1500,135349.553,127951.352,341577.032,11077,267000,4.149,119716.000,1.068791,6.879,96
two_opt,1000.000,0.001,0.950,250,135349.553,135349.553,300364.245,2937,67500,4.351,119716.000,1.130589,13.059,24
two_opt,1000.000,0.001,0.950,500,135349.553,134418.412,319548.582,5682,135000,4.209,119716.000,1.122811,12.281,49
two_opt,1000.000,0.001,0.950,750,135349.553,131867.062,331719.059,8395,202500,4.146,119716.000,1.101499,10.150,73
two_opt,1000.000,0.001,0.950,1000,135349.553,127010.906,336863.480,10981,270000,4.067,119716.000,1.060935,6.094,100
two_opt,1000.000,0.001,0.950,1250,135349.553,129084.345,340494.430,13658,337500,4.047,119716.000,1.078255,7.825,123
two_opt,1000.000,0.001,0.950,1500,135349.553,128792.826,344645.139,16518,405000,4.079,119716.000,1.075820,7.582,147
two_opt,1000.000,0.001,0.975,250,135349.553,132615.017,326358.865,5880,136500,4.308,119716.000,1.107747,10.775,49
two_opt,1000.000,0.001,0.975,500,135349.553,129174.558,339864.890,11116,273000,4.072,119716.000,1.079008,7.901,99
two_opt,1000.000,0.001,0.975,750,135349.553,128195.971,341055.496,16105,409500,3.933,119716.000,1.070834,7.083,151
two_opt,1000.000,0.001,0.975,1000,135349.553,126603.021,344744.948,20990,546000,3.844,119716.000,1.057528,5.753,197
two_opt,1000.000,0.001,0.975,1250,135349.553,125451.123,346233.583,26864,682500,3.936,119716.000,1.047906,4.791,247
two_opt,1000.000,0.001,0.975,1500,135349.553,125752.042,347908.622,31073,819000,3.794,119716.000,1.050420,5.042,294
two_opt,1000.000,0.001,0.990,250,135349.553,129427.254,337660.060,13408,343750,3.901,119716.000,1.081119,8.112,125
two_opt,1000.000,0.001,0.990,500,135349.553,126963.385,348629.313,26419,687500,3.843,119716.000,1.060538,6.054,250
two_opt,1000.000,0.001,0.990,750,135349.553,126787.567,350064.570,39145,1031250,3.796,119716.000,1.059070,5.907,372
two_opt,1000.000,0.001,0.990,1000,135349.553,125132.663,348801.259,52392,1375000,3.810,119716.000,1.045246,4.525,495
two_opt,1000.000,0.001,0.990,1250,135349.553,124632.578,352231.153,64346,1718750,3.744,119716.000,1.041069,4.107,629
two_opt,1000.000,0.001,0.990,1500,135349.553,124422.962,351152.261,77248,2062500,3.745,119716.000,1.039318,3.932,746
two_opt,1000.000,0.000,0.850,250,135349.553,135349.553,242498.123,1054,25000,4.216,119716.000,1.130589,13.059,9
two_opt,1000.000,0.000,0.850,500,135349.553,135349.553,278087.153,2108,50000,4.216,119716.000,1.130589,13.059,19
two_opt,1000.000,0.000,0.850,750,135349.553,135257.791,305744.303,3187,75000,4.249,119716.000,1.129822,12.982,29
two_opt,1000.000,0.000,0.850,1000,135349.553,135349.553,315096.152,4062,100000,4.062,119716.000,1.130589,13.059,38
two_opt,1000.000,0.000,0.850,1250,135349.553,135199.699,321692.459,4906,125000,3.925,119716.000,1.129337,12.934,45
two_opt,1000.000,0.000,0.850,1500,135349.553,133431.912,325521.850,5885,150000,3.923,119716.000,1.114570,11.457,55
two_opt,1000.000,0.000,0.900,250,135349.553,135349.553,270593.128,1614,38250,4.220,119716.000,1.130589,13.059,14
two_opt,1000.000,0.000,0.900,500,135349.553,135349.553,306202.215,3125,76500,4.085,119716.000,1.130589,13.059,28
two_opt,1000.000,0.000,0.900,750,135349.553,135349.553,322262.239,4683,114750,4.081,119716.000,1.130589,13.059,42
two_opt,1000.000,0.000,0.900,1000,135349.553,132012.393,325694.069,5781,153000,3.778,119716.000,1.102713,10.271,56
two_opt,1000.000,0.000,0.900,1250,135349.553,131189.267,329667.214,7116,191250,3.721,119716.000,1.095837,9.584,70
two_opt,1000.000,0.000,0.900,1500,135349.553,130004.770,336552.314,8415,229500,3.667,119716.000,1.085943,8.594,83
two_opt,1000.000,0.000,0.925,250,135349.553,135349.553,286048.133,2198,51750,4.247,119716.000,1.130589,13.059,19
two_opt,1000.000,0.000,0.925,500,135349.553,135349.553,312587.544,3967,103500,3.833,119716.000,1.130589,13.059,38
two_opt,1000.000,0.000,0.925,750,135349.553,134320.250,331452.659,5926,155250,3.817,119716.000,1.121991,12.199,56
two_opt,1000.000,0.000,0.925,1000,135349.553,130637.583,328853.157,7375,207000,3.563,119716.000,1.091229,9.123,81
two_opt,1000.000,0.000,0.925,1250,135349.553,129878.457,338621.165,9227,258750,3.566,119716.000,1.084888,8.489,96
two_opt,1000.000,0.000,0.925,1500,135349.553,128213.060,339295.875,10739,310500,3.459,119716.000,1.070977,7.098,113
two_opt,1000.000,0.000,0.950,250,135349.553,135349.553,305785.899,3174,78750,4.030,119716.000,1.130589,13.059,31
two_opt,1000.000,0.000,0.950,500,135349.553,130767.260,327078.185,5953,157500,3.780,119716.000,1.092312,9.231,57
two_opt,1000.000,0.000,0.950,750,135349.553,128383.317,335819.860,8487,236250,3.592,119716.000,1.072399,7.240,87
two_opt,1000.000,0.000,0.950,1000,135349.553,128984.539,336996.886,11079,315000,3.517,119716.000,1.077421,7.742,114
two_opt,1000.000,0.000,0.950,1250,135349.553,127938.051,339141.574,13479,393750,3.423,119716.000,1.068680,6.868,143
two_opt,1000.000,0.000,0.950,1500,135349.553,127333.018,343499.974,16046,472500,3.396,119716.000,1.063626,6.363,173
two_opt,1000.000,0.000,0.975,250,135349.553,131954.364,318610.523,5860,159250,3.680,119716.000,1.102228,10.223,58
two_opt,1000.000,0.000,0.975,500,135349.553,128214.791,339240.277,10832,318500,3.401,119716.000,1.070991,7.099,123
two_opt,1000.000,0.000,0.975,750,135349.553,127244.852,345721.543,16241,477750,3.399,119716.000,1.062889,6.289,173
two_opt,1000.000,0.000,0.975,1000,135349.553,127577.835,346493.227,21236,637000,3.334,119716.000,1.065671,6.567,232
two_opt,1000.000,0.000,0.975,1250,135349.553,129532.834,349260.500,26463,796250,3.323,119716.000,1.082001,8.200,291
two_opt,1000.000,0.000,0.975,1500,135349.553,125972.407,348035.947,30895,955500,3.233,119716.000,1.052260,5.226,350
two_opt,1000.000,0.000,0.990,250,135349.553,128660.682,338254.722,13718,401000,3.421,119716.000,1.074716,7.472,145
two_opt,1000.000,0.000,0.990,500,135349.553,126535.643,345869.446,25848,802000,3.223,119716.000,1.056965,5.697,290
two_opt,1000.000,0.000,0.990,750,135349.553,126552.235,350931.779,39155,1203000,3.255,119716.000,1.057104,5.710,439
two_opt,1000.000,0.000,0.990,1000,135349.553,124825.895,352254.297,51548,1604000,3.214,119716.000,1.042683,4.268,579
two_opt,1000.000,0.000,0.990,1250,135349.553,124791.710,351281.627,65448,2005000,3.264,119716.000,1.042398,4.240,748
two_opt,1000.000,0.000,0.990,1500,135349.553,124639.816,351113.813,77293,2406000,3.213,119716.000,1.041129,4.113,922
two_opt,2000.000,0.100,0.850,250,135349.553,135349.553,335641.138,2037,15250,13.357,119716.000,1.130589,13.059,5
two_opt,2000.000,0.100,0.850,500,135349.553,135349.553,369815.639,3908,30500,12.813,119716.000,1.130589,13.059,11
two_opt,2000.000,0.100,0.850,750,135349.553,135349.553,381648.789,5885,45750,12.863,119716.000,1.130589,13.059,17
two_opt,2000.000,0.100,0.850,1000,135349.553,135349.553,381752.914,7439,61000,12.195,119716.000,1.130589,13.059,22
two_opt,2000.000,0.100,0.850,1250,135349.553,135349.553,381715.147,9048,76250,11.866,119716.000,1.130589,13.059,28
two_opt,2000.000,0.100,0.850,1500,135349.553,135349.553,385458.181,10694,91500,11.687,119716.000,1.130589,13.059,34
two_opt,2000.000,0.100,0.900,250,135349.553,135349.553,363220.022,3117,23500,13.264,119716.000,1.130589,13.059,8
two_opt,2000.000,0.100,0.900,500,135349.553,135349.553,372047.518,5759,47000,12.253,119716.000,1.130589,13.059,17
two_opt,2000.000,0.100,0.900,750,135349.553,135349.553,382704.041,8486,70500,12.037,119716.000,1.130589,13.059,25
two_opt,2000.000,0.100,0.900,1000,135349.553,135349.553,387702.678,10749,94000,11.435,119716.000,1.130589,13.059,34
two_opt,2000.000,0.100,0.900,1250,135349.553,135349.553,390066.381,13533,117500,11.517,119716.000,1.130589,13.059,43
two_opt,2000.000,0.100,0.900,1500,135349.553,135349.553,391447.563,15771,141000,11.185,119716.000,1.130589,13.059,52
two_opt,2000.000,0.100,0.925,250,135349.553,135349.553,363899.796,3954,32000,12.356,119716.000,1.130589,13.059,11
two_opt,2000.000,0.100,0.925,500,135349.553,135349.553,378340.565,7548,64000,11.794,119716.000,1.130589,13.059,23
two_opt,2000.000,0.100,0.925,750,135349.553,135349.553,387230.474,10837,96000,11.289,119716.000,1.130589,13.059,34
two_opt,2000.000,0.100,0.925,1000,135349.553,135349.553,390203.550,14249,128000,11.132,119716.000,1.130589,13.059,47
two_opt,2000.000,0.100,0.925,1250,135349.553,133082.105,393365.417,18015,160000,11.259,119716.000,1.111648,11.165,58
two_opt,2000.000,0.100,0.925,1500,135349.553,131354.021,393373.124,21230,192000,11.057,119716.000,1.097214,9.721,69
two_opt,2000.000,0.100,0.950,250,135349.553,135349.553,378770.555,5964,48500,12.297,119716.000,1.130589,13.059,19
two_opt,2000.000,0.100,0.950,500,135349.553,135349.553,383183.350,10915,97000,11.253,119716.000,1.130589,13.059,35
two_opt,2000.000,0.100,0.950,750,135349.553,135349.553,389182.145,15894,145500,10.924,119716.000,1.130589,13.059,53
two_opt,2000.000,0.100,0.950,1000,135349.553,133255.780,392004.451,21355,194000,11.008,119716.000,1.113099,11.310,70
two_opt,2000.000,0.100,0.950,1250,135349.553,130718.827,392441.228,26163,242500,10.789,119716.000,1.091908,9.191,88
two_opt,2000.000,0.100,0.950,1500,135349.553,129973.529,392641.489,30920,291000,10.625,119716.000,1.085682,8.568,106
two_opt,2000.000,0.100,0.975,250,135349.553,135349.553,386043.795,11087,98000,11.313,119716.000,1.130589,13.059,36
two_opt,2000.000,0.100,0.975,500,135349.553,133274.128,391912.636,20959,196000,10.693,119716.000,1.113252,11.325,76
two_opt,2000.000,0.100,0.975,750,135349.553,132314.641,395357.927,31151,294000,10.596,119716.000,1.105238,10.524,107
two_opt,2000.000,0.100,0.975,1000,135349.553,128509.910,397479.679,41324,392000,10.542,119716.000,1.073456,7.346,146
two_opt,2000.000,0.100,0.975,1250,135349.553,126720.786,394810.848,51198,490000,10.449,119716.000,1.058512,5.851,191
two_opt,2000.000,0.100,0.975,1500,135349.553,128502.742,398351.678,61159,588000,10.401,119716.000,1.073397,7.340,240
two_opt,2000.000,0.100,0.990,250,135349.553,131559.011,391393.947,26198,246500,10.628,119716.000,1.098926,9.893,103
two_opt,2000.000,0.100,0.990,500,135349.553,126625.941,396644.727,51845,493000,10.516,119716.000,1.057719,5.772,182
two_opt,2000.000,0.100,0.990,750,135349.553,126913.803,396578.567,77110,739500,10.427,119716.000,1.060124,6.012,268
two_opt,2000.000,0.100,0.990,1000,135349.553,126625.458,399358.652,102914,986000,10.438,119716.000,1.057715,5.772,369
two_opt,2000.000,0.100,0.990,1250,135349.553,125896.298,398567.439,127579,1232500,10.351,119716.000,1.051625,5.162,450
two_opt,2000.000,0.100,0.990,1500,135349.553,124237.179,398765.306,152904,1479000,10.338,119716.000,1.037766,3.777,539
two_opt,2000.000,0.010,0.850,250,135349.553,135349.553,335708.637,2140,19000,11.263,119716.000,1.130589,13.059,7
two_opt,2000.000,0.010,0.850,500,135349.553,135349.553,366822.894,4071,38000,10.713,119716.000,1.130589,13.059,15
