neighbor_move,initial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,1000.000,0.001,0.990,500,133347.820,126809.613,340628.893,27196,687500,3.956,119364.000,1.062377,6.238,250
two_opt,1000.000,0.001,0.990,750,133347.820,126206.660,343310.413,40531,1031250,3.930,119364.000,1.057326,5.733,374
two_opt,1000.000,0.001,0.990,1000,133347.820,127000.534,344723.699,53679,1375000,3.904,119364.000,1.063977,6.398,496
two_opt,1000.000,0.001,0.990,1250,133347.820,125665.980,344497.871,67260,1718750,3.913,119364.000,1.052796,5.280,624
two_opt,1000.000,0.001,0.990,1500,133347.820,125636.793,346662.720,80570,2062500,3.906,119364.000,1.052552,5.255,761
two_opt,1000.000,0.001,0.995,250,133347.820,126148.391,343932.494,27203,689250,3.947,119364.000,1.056838,5.684,253
two_opt,1000.000,0.001,0.995,500,133347.820,124233.296,344873.880,54232,1378500,3.934,119364.000,1.040794,4.079,502
two_opt,1000.000,0.001,0.995,750,133347.820,124895.341,346468.106,80749,2067750,3.905,119364.000,1.046340,4.634,750
two_opt,1000.000,0.001,0.995,1000,133347.820,123679.382,346846.952,106624,2757000,3.867,119364.000,1.036153,3.615,1008
two_opt,1000.000,0.001,0.995,1250,133347.820,125384.235,346733.891,133165,3446250,3.864,119364.000,1.050436,5.044,1272
two_opt,1000.000,0.001,0.995,1500,133347.820,123929.634,346238.752,160001,4135500,3.869,119364.000,1.038250,3.825,1513
two_opt,1000.000,0.000,0.900,250,133347.820,133347.820,273241.614,1813,38250,4.740,119364.000,1.117153,11.715,13
two_opt,1000.000,0.000,0.900,500,133347.820,133064.486,292417.043,3032,76500,3.963,119364.000,1.114779,11.478,29
two_opt,1000.000,0.000,0.900,750,133347.820,133347.820,315398.394,4713,114750,4.107,119364.000,1.117153,11.715,43
two_opt,1000.000,0.000,0.900,1000,133347.820,133347.820,318431.919,6021,153000,3.935,119364.000,1.117153,11.715,57
two_opt,1000.000,0.000,0.900,1250,133347.820,131155.887,328843.031,7275,191250,3.804,119364.000,1.098789,9.879,70
two_opt,1000.000,0.000,0.900,1500,133347.820,129350.288,332948.803,8930,229500,3.891,119364.000,1.083662,8.366,83
two_opt,1000.000,0.000,0.925,250,133347.820,133347.820,267395.012,2118,51750,4.093,119364.000,1.117153,11.715,19
two_opt,1000.000,0.000,0.925,500,133347.820,133347.820,310042.714,4152,103500,4.012,119364.000,1.117153,11.715,38
two_opt,1000.000,0.000,0.925,750,133347.820,133347.820,325120.941,6333,155250,4.079,119364.000,1.117153,11.715,57
two_opt,1000.000,0.000,0.925,1000,133347.820,131482.050,332354.241,8090,207000,3.908,119364.000,1.101522,10.152,75
two_opt,1000.000,0.000,0.925,1250,133347.820,127366.149,332974.288,9812,258750,3.792,119364.000,1.067040,6.704,94
two_opt,1000.000,0.000,0.925,1500,133347.820,127198.043,334307.149,11476,310500,3.696,119364.000,1.065632,6.563,113
two_opt,1000.000,0.000,0.950,250,133347.820,133347.820,295466.814,3235,78750,4.108,119364.000,1.117153,11.715,29
two_opt,1000.000,0.000,0.950,500,133347.820,133347.820,315039.579,5858,157500,3.719,119364.000,1.117153,11.715,58
two_opt,1000.000,0.000,0.950,750,133347.820,129979.721,328298.244,8844,236250,3.743,119364.000,1.088936,8.894,86
two_opt,1000.000,0.000,0.950,1000,133347.820,127318.287,337445.758,11562,315000,3.670,119364.000,1.066639,6.664,115
two_opt,1000.000,0.000,0.950,1250,133347.820,127982.176,337607.454,14336,393750,3.641,119364.000,1.072201,7.220,145
two_opt,1000.000,0.000,0.950,1500,133347.820,127925.534,336921.507,16797,472500,3.555,119364.000,1.071726,7.173,173
two_opt,1000.000,0.000,0.975,250,133347.820,128721.665,317942.139,5975,159250,3.752,119364.000,1.078396,7.840,58
two_opt,1000.000,0.000,0.975,500,133347.820,130119.361,334472.223,11265,318500,3.537,119364.000,1.090106,9.011,116
two_opt,1000.000,0.000,0.975,750,133347.820,128385.474,337444.608,16844,477750,3.526,119364.000,1.075580,7.558,174
two_opt,1000.000,0.000,0.975,1000,133347.820,127231.715,340472.036,21980,637000,3.451,119364.000,1.065914,6.591,229
two_opt,1000.000,0.000,0.975,1250,133347.820,125570.128,341056.377,27328,796250,3.432,119364.000,1.051993,5.199,286
two_opt,1000.000,0.000,0.975,1500,133347.820,124598.994,342983.482,32963,955500,3.450,119364.000,1.043857,4.386,344
two_opt,1000.000,0.000,0.990,250,133347.820,126791.658,338840.762,14181,401000,3.536,119364.000,1.062227,6.223,145
two_opt,1000.000,0.000,0.990,500,133347.820,127175.510,343488.094,27927,802000,3.482,119364.000,1.065443,6.544,288
two_opt,1000.000,0.000,0.990,750,133347.820,126605.441,343483.301,40382,1203000,3.357,119364.000,1.060667,6.067,433
two_opt,1000.000,0.000,0.990,1000,133347.820,125651.377,345238.881,54576,1604000,3.402,119364.000,1.052674,5.267,578
two_opt,1000.000,0.000,0.990,1250,133347.820,124126.298,345673.926,67578,2005000,3.370,119364.000,1.039897,3.990,730
two_opt,1000.000,0.000,0.990,1500,133347.820,123892.433,344987.725,80160,2406000,3.332,119364.000,1.037938,3.794,886
two_opt,1000.000,0.000,0.995,250,133347.820,128043.841,340644.600,27205,804000,3.384,119364.000,1.072717,7.272,292
two_opt,1000.000,0.000,0.995,500,133347.820,124477.054,345672.958,54358,1608000,3.380,119364.000,1.042836,4.284,580
two_opt,1000.000,0.000,0.995,750,133347.820,123451.111,344443.871,80437,2412000,3.335,119364.000,1.034241,3.424,885
two_opt,1000.000,0.000,0.995,1000,133347.820,124284.579,346841.872,107466,3216000,3.342,119364.000,1.041223,4.122,1178
two_opt,1000.000,0.000,0.995,1250,133347.820,123489.340,347245.040,132358,4020000,3.292,119364.000,1.034561,3.456,1474
two_opt,1000.000,0.000,0.995,1500,133347.820,123535.657,345258.316,161403,4824000,3.346,119364.000,1.034949,3.495,1771
two_opt,2000.000,0.100,0.900,250,133347.820,133347.820,351667.052,3121,23500,13.281,119364.000,1.117153,11.715,9
two_opt,2000.000,0.100,0.900,500,133347.820,133347.820,373914.004,5966,47000,12.694,119364.000,1.117153,11.715,18
two_opt,2000.000,0.100,0.900,750,133347.820,133347.820,376497.642,8576,70500,12.165,119364.000,1.117153,11.715,27
two_opt,2000.000,0.100,0.900,1000,133347.820,133347.820,380257.795,11170,94000,11.883,119364.000,1.117153,11.715,35
two_opt,2000.000,0.100,0.900,1250,133347.820,133347.820,379969.288,13680,117500,11.643,119364.000,1.117153,11.715,43
two_opt,2000.000,0.100,0.900,1500,133347.820,133347.820,383644.853,16436,141000,11.657,119364.000,1.117153,11.715,51
two_opt,2000.000,0.100,0.925,250,133347.820,133347.820,359780.542,4048,32000,12.650,119364.000,1.117153,11.715,12
two_opt,2000.000,0.100,0.925,500,133347.820,133347.820,375000.126,7752,64000,12.112,119364.000,1.117153,11.715,23
two_opt,2000.000,0.100,0.925,750,133347.820,133347.820,376354.305,11090,96000,11.552,119364.000,1.117153,11.715,35
two_opt,2000.000,0.100,0.925,1000,133347.820,133042.438,382094.876,14751,128000,11.524,119364.000,1.114594,11.459,50
two_opt,2000.000,0.100,0.925,1250,133347.820,131947.671,383365.301,18155,160000,11.347,119364.000,1.105423,10.542,58
two_opt,2000.000,0.100,0.925,1500,133347.820,133096.385,384315.225,21802,192000,11.355,119364.000,1.115046,11.505,70
two_opt,2000.000,0.100,0.950,250,133347.820,133347.820,365296.513,5880,48500,12.124,119364.000,1.117153,11.715,17
two_opt,2000.000,0.100,0.950,500,133347.820,133347.820,378472.796,11394,97000,11.746,119364.000,1.117153,11.715,36
two_opt,2000.000,0.100,0.950,750,133347.820,132969.253,382006.874,16257,145500,11.173,119364.000,1.113981,11.398,53
two_opt,2000.000,0.100,0.950,1000,133347.820,130325.903,384953.866,21682,194000,11.176,119364.000,1.091836,9.184,70
two_opt,2000.000,0.100,0.950,1250,133347.820,128088.371,385358.125,27081,242500,11.167,119364.000,1.073090,7.309,88
two_opt,2000.000,0.100,0.950,1500,133347.820,127989.766,388399.175,31864,291000,10.950,119364.000,1.072264,7.226,105
two_opt,2000.000,0.100,0.975,250,133347.820,133347.820,374457.625,11288,98000,11.518,119364.000,1.117153,11.715,36
two_opt,2000.000,0.100,0.975,500,133347.820,130741.088,383120.888,21564,196000,11.002,119364.000,1.095314,9.531,70
two_opt,2000.000,0.100,0.975,750,133347.820,130122.132,386042.195,31976,294000,10.876,119364.000,1.090129,9.013,107
two_opt,2000.000,0.100,0.975,1000,133347.820,127743.795,387006.169,42254,392000,10.779,119364.000,1.070204,7.020,141
two_opt,2000.000,0.100,0.975,1250,133347.820,127701.604,387888.099,52554,490000,10.725,119364.000,1.069850,6.985,179
two_opt,2000.000,0.100,0.975,1500,133347.820,126405.018,389239.536,63555,588000,10.809,119364.000,1.058988,5.899,211
two_opt,2000.000,0.100,0.990,250,133347.820,129138.756,384072.830,27296,246500,11.073,119364.000,1.081890,8.189,88
two_opt,2000.000,0.100,0.990,500,133347.820,126080.542,386428.467,52547,493000,10.659,119364.000,1.056269,5.627,178
two_opt,2000.000,0.100,0.990,750,133347.820,125819.676,387994.724,78933,739500,10.674,119364.000,1.054084,5.408,266
two_opt,2000.000,0.100,0.990,1000,133347.820,124191.486,389426.628,104548,986000,10.603,119364.000,1.040443,4.044,361
two_opt,2000.000,0.100,0.990,1250,133347.820,124805.176,390104.864,130927,1232500,10.623,119364.000,1.045585,4.558,441
two_opt,2000.000,0.100,0.990,1500,133347.820,123822.920,391359.103,157160,1479000,10.626,119364.000,1.037356,3.736,531
two_opt,2000.000,0.100,0.995,250,133347.820,128628.043,389321.235,53311,494000,10.792,119364.000,1.077612,7.761,178
two_opt,2000.000,0.100,0.995,500,133347.820,126335.340,388571.129,105283,988000,10.656,119364.000,1.058404,5.840,355
two_opt,2000.000,0.100,0.995,750,133347.820,125015.291,390744.892,156437,1482000,10.556,119364.000,1.047345,4.735,542
two_opt,2000.000,0.100,0.995,1000,133347.820,123430.861,389149.300,208206,1976000,10.537,119364.000,1.034071,3.407,717
two_opt,2000.000,0.100,0.995,1250,133347.820,125119.819,390105.186,259356,2470000,10.500,119364.000,1.048221,4.822,897
two_opt,2000.000,0.100,0.995,1500,133347.820,123111.448,390655.172,312182,2964000,10.532,119364.000,1.031395,3.140,1082
two_opt,2000.000,0.010,0.900,250,133347.820,133347.820,348274.224,3257,29000,11.231,119364.000,1.117153,11.715,11
two_opt,2000.000,0.010,0.900,500,133347.820,133347.820,366195.225,5852,58000,10.090,119364.000,1.117153,11.715,23
