neighbor_moveinitial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
swap,10000.000,0.010,0.975,500,62288.535,62288.535,150812.183,43291,273000,15.858,54679.000,1.139167,13.917,33
swap,10000.000,0.010,0.975,750,62288.535,62288.535,151143.141,64740,409500,15.810,54679.000,1.139167,13.917,50
swap,10000.000,0.010,0.975,1000,62288.535,62288.535,151311.741,86288,546000,15.804,54679.000,1.139167,13.917,67
swap,10000.000,0.010,0.975,1250,62288.535,62288.535,151189.457,107755,682500,15.788,54679.000,1.139167,13.917,82
swap,10000.000,0.010,0.975,1500,62288.535,62288.535,151319.346,129891,819000,15.860,54679.000,1.139167,13.917,99
swap,10000.000,0.010,0.990,250,62288.535,62288.535,150964.309,54202,343750,15.768,54679.000,1.139167,13.917,42
swap,10000.000,0.010,0.990,500,62288.535,62288.535,151236.666,108273,687500,15.749,54679.000,1.139167,13.917,84
swap,10000.000,0.010,0.990,750,62288.535,62288.535,151338.587,162732,1031250,15.780,54679.000,1.139167,13.917,126
swap,10000.000,0.010,0.990,1000,62288.535,62140.663,151207.034,216051,1375000,15.713,54679.000,1.136463,13.646,166
swap,10000.000,0.010,0.990,1250,62288.535,62288.535,151219.335,271157,1718750,15.776,54679.000,1.139167,13.917,209
swap,10000.000,0.010,0.990,1500,62288.535,62288.535,151316.385,324773,2062500,15.747,54679.000,1.139167,13.917,249
swap,10000.000,0.010,0.995,250,62288.535,62288.535,151086.064,108914,689250,15.802,54679.000,1.139167,13.917,84
swap,10000.000,0.010,0.995,500,62288.535,62288.535,151231.430,217180,1378500,15.755,54679.000,1.139167,13.917,167
swap,10000.000,0.010,0.995,750,62288.535,62288.535,151317.163,324848,2067750,15.710,54679.000,1.139167,13.917,254
swap,10000.000,0.010,0.995,1000,62288.535,62288.535,151181.909,432792,2757000,15.698,54679.000,1.139167,13.917,333
swap,10000.000,0.010,0.995,1250,62288.535,62288.535,151424.117,541457,3446250,15.711,54679.000,1.139167,13.917,423
swap,10000.000,0.010,0.995,1500,62288.535,62288.535,151421.385,649530,4135500,15.706,54679.000,1.139167,13.917,505
swap,10000.000,0.001,0.900,250,62288.535,62288.535,149734.834,5578,38250,14.583,54679.000,1.139167,13.917,5
swap,10000.000,0.001,0.900,500,62288.535,62288.535,150584.881,10793,76500,14.108,54679.000,1.139167,13.917,9
swap,10000.000,0.001,0.900,750,62288.535,62288.535,150796.707,15974,114750,13.921,54679.000,1.139167,13.917,14
swap,10000.000,0.001,0.900,1000,62288.535,62288.535,151114.800,21501,153000,14.053,54679.000,1.139167,13.917,18
swap,10000.000,0.001,0.900,1250,62288.535,62288.535,151377.658,26602,191250,13.910,54679.000,1.139167,13.917,23
swap,10000.000,0.001,0.900,1500,62288.535,62288.535,151045.287,31891,229500,13.896,54679.000,1.139167,13.917,27
swap,10000.000,0.001,0.925,250,62288.535,62288.535,150375.952,7506,51750,14.504,54679.000,1.139167,13.917,6
swap,10000.000,0.001,0.925,500,62288.535,62288.535,150604.526,14382,103500,13.896,54679.000,1.139167,13.917,12
swap,10000.000,0.001,0.925,750,62288.535,62288.535,150996.115,21519,155250,13.861,54679.000,1.139167,13.917,18
swap,10000.000,0.001,0.925,1000,62288.535,62288.535,151034.278,28408,207000,13.724,54679.000,1.139167,13.917,25
swap,10000.000,0.001,0.925,1250,62288.535,62288.535,151363.776,35645,258750,13.776,54679.000,1.139167,13.917,31
swap,10000.000,0.001,0.925,1500,62288.535,62288.535,151376.023,42805,310500,13.786,54679.000,1.139167,13.917,37
swap,10000.000,0.001,0.950,250,62288.535,62288.535,149900.387,10880,78750,13.816,54679.000,1.139167,13.917,9
swap,10000.000,0.001,0.950,500,62288.535,62288.535,150862.189,21765,157500,13.819,54679.000,1.139167,13.917,19
swap,10000.000,0.001,0.950,750,62288.535,62288.535,151143.507,32476,236250,13.746,54679.000,1.139167,13.917,28
swap,10000.000,0.001,0.950,1000,62288.535,62288.535,150974.138,42865,315000,13.608,54679.000,1.139167,13.917,39
swap,10000.000,0.001,0.950,1250,62288.535,62288.535,151324.536,53600,393750,13.613,54679.000,1.139167,13.917,47
swap,10000.000,0.001,0.950,1500,62288.535,62288.535,151085.928,64852,472500,13.725,54679.000,1.139167,13.917,58
swap,10000.000,0.001,0.975,250,62288.535,62288.535,150911.986,21872,159250,13.734,54679.000,1.139167,13.917,19
swap,10000.000,0.001,0.975,500,62288.535,62288.535,151043.545,43527,318500,13.666,54679.000,1.139167,13.917,38
swap,10000.000,0.001,0.975,750,62288.535,62288.535,151398.947,65104,477750,13.627,54679.000,1.139167,13.917,57
swap,10000.000,0.001,0.975,1000,62288.535,62288.535,151277.930,86606,637000,13.596,54679.000,1.139167,13.917,77
swap,10000.000,0.001,0.975,1250,62288.535,62288.535,151286.031,108034,796250,13.568,54679.000,1.139167,13.917,97
swap,10000.000,0.001,0.975,1500,62288.535,62288.535,151510.515,129119,955500,13.513,54679.000,1.139167,13.917,116
swap,10000.000,0.001,0.990,250,62288.535,62288.535,151255.549,53996,401000,13.465,54679.000,1.139167,13.917,49
swap,10000.000,0.001,0.990,500,62288.535,62288.535,151281.380,108361,802000,13.511,54679.000,1.139167,13.917,97
swap,10000.000,0.001,0.990,750,62288.535,62288.535,151316.155,162982,1203000,13.548,54679.000,1.139167,13.917,147
swap,10000.000,0.001,0.990,1000,62288.535,62288.535,151423.039,216019,1604000,13.468,54679.000,1.139167,13.917,194
swap,10000.000,0.001,0.990,1250,62288.535,62288.535,151281.239,271136,2005000,13.523,54679.000,1.139167,13.917,244
swap,10000.000,0.001,0.990,1500,62288.535,62288.535,151319.089,323153,2406000,13.431,54679.000,1.139167,13.917,293
swap,10000.000,0.001,0.995,250,62288.535,62288.535,151162.937,108634,804000,13.512,54679.000,1.139167,13.917,99
swap,10000.000,0.001,0.995,500,62288.535,62288.535,151262.183,216450,1608000,13.461,54679.000,1.139167,13.917,195
swap,10000.000,0.001,0.995,750,62288.535,62288.535,151456.254,324923,2412000,13.471,54679.000,1.139167,13.917,297
swap,10000.000,0.001,0.995,1000,62288.535,62288.535,151333.376,433315,3216000,13.474,54679.000,1.139167,13.917,388
swap,10000.000,0.001,0.995,1250,62288.535,61855.746,151264.994,542400,4020000,13.493,54679.000,1.131252,13.125,490
swap,10000.000,0.001,0.995,1500,62288.535,62032.926,151371.280,649013,4824000,13.454,54679.000,1.134493,13.449,591
swap,10000.000,0.000,0.900,250,62288.535,62288.535,149830.826,5358,43750,12.247,54679.000,1.139167,13.917,5
swap,10000.000,0.000,0.900,500,62288.535,62288.535,150265.406,10620,87500,12.137,54679.000,1.139167,13.917,10
swap,10000.000,0.000,0.900,750,62288.535,62288.535,150418.077,16192,131250,12.337,54679.000,1.139167,13.917,15
swap,10000.000,0.000,0.900,1000,62288.535,62288.535,151145.891,21342,175000,12.195,54679.000,1.139167,13.917,21
swap,10000.000,0.000,0.900,1250,62288.535,62288.535,151412.096,26637,218750,12.177,54679.000,1.139167,13.917,26
swap,10000.000,0.000,0.900,1500,62288.535,62288.535,151322.000,31878,262500,12.144,54679.000,1.139167,13.917,32
swap,10000.000,0.000,0.925,250,62288.535,62288.535,149986.646,7283,59250,12.292,54679.000,1.139167,13.917,7
swap,10000.000,0.000,0.925,500,62288.535,62288.535,150593.320,14376,118500,12.132,54679.000,1.139167,13.917,14
swap,10000.000,0.000,0.925,750,62288.535,62288.535,150919.582,21318,177750,11.993,54679.000,1.139167,13.917,21
swap,10000.000,0.000,0.925,1000,62288.535,62288.535,151632.157,28581,237000,12.059,54679.000,1.139167,13.917,29
swap,10000.000,0.000,0.925,1250,62288.535,62288.535,151002.537,35798,296250,12.084,54679.000,1.139167,13.917,36
swap,10000.000,0.000,0.925,1500,62288.535,62288.535,151280.155,42526,355500,11.962,54679.000,1.139167,13.917,43
swap,10000.000,0.000,0.950,250,62288.535,62288.535,150417.327,11012,90000,12.236,54679.000,1.139167,13.917,11
swap,10000.000,0.000,0.950,500,62288.535,62288.535,150849.496,21645,180000,12.025,54679.000,1.139167,13.917,22
swap,10000.000,0.000,0.950,750,62288.535,62288.535,151211.023,32205,270000,11.928,54679.000,1.139167,13.917,32
swap,10000.000,0.000,0.950,1000,62288.535,62288.535,151080.586,42943,360000,11.929,54679.000,1.139167,13.917,43
swap,10000.000,0.000,0.950,1250,62288.535,62288.535,151128.484,53795,450000,11.954,54679.000,1.139167,13.917,54
swap,10000.000,0.000,0.950,1500,62288.535,62288.535,151084.426,64091,540000,11.869,54679.000,1.139167,13.917,66
swap,10000.000,0.000,0.975,250,62288.535,62288.535,150334.461,21532,182000,11.831,54679.000,1.139167,13.917,22
swap,10000.000,0.000,0.975,500,62288.535,62288.535,151171.997,43326,364000,11.903,54679.000,1.139167,13.917,44
swap,10000.000,0.000,0.975,750,62288.535,62288.535,151142.581,65068,546000,11.917,54679.000,1.139167,13.917,66
swap,10000.000,0.000,0.975,1000,62288.535,62288.535,151289.486,86480,728000,11.879,54679.000,1.139167,13.917,89
swap,10000.000,0.000,0.975,1250,62288.535,62288.535,151412.580,107835,910000,11.850,54679.000,1.139167,13.917,110
swap,10000.000,0.000,0.975,1500,62288.535,62288.535,151304.785,129625,1092000,11.870,54679.000,1.139167,13.917,131
swap,10000.000,0.000,0.990,250,62288.535,62288.535,150919.014,54029,458250,11.790,54679.000,1.139167,13.917,56
swap,10000.000,0.000,0.990,500,62288.535,62288.535,151243.711,107921,916500,11.775,54679.000,1.139167,13.917,113
swap,10000.000,0.000,0.990,750,62288.535,62288.535,151205.625,162730,1374750,11.837,54679.000,1.139167,13.917,166
swap,10000.000,0.000,0.990,1000,62288.535,62288.535,151254.662,216504,1833000,11.811,54679.000,1.139167,13.917,224
swap,10000.000,0.000,0.990,1250,62288.535,62288.535,151289.812,269403,2291250,11.758,54679.000,1.139167,13.917,278
swap,10000.000,0.000,0.990,1500,62288.535,62288.535,151291.431,324876,2749500,11.816,54679.000,1.139167,13.917,335
swap,10000.000,0.000,0.995,250,62288.535,62288.535,150973.737,108596,918750,11.820,54679.000,1.139167,13.917,112
swap,10000.000,0.000,0.995,500,62288.535,62288.535,151216.865,217240,1837500,11.823,54679.000,1.139167,13.917,225
swap,10000.000,0.000,0.995,750,62288.535,62288.535,151349.321,325933,2756250,11.825,54679.000,1.139167,13.917,334
swap,10000.000,0.000,0.995,1000,62288.535,62288.535,151215.339,432649,3675000,11.773,54679.000,1.139167,13.917,443
swap,10000.000,0.000,0.995,1250,62288.535,62288.535,151326.195,540701,4593750,11.770,54679.000,1.139167,13.917,559
swap,10000.000,0.000,0.995,1500,62288.535,58832.802,151413.587,649559,5512500,11.783,54679.000,1.075967,7.597,671
swap,15000.000,0.100,0.900,250,62288.535,62288.535,151071.704,6432,28500,22.568,54679.000,1.139167,13.917,4
swap,15000.000,0.100,0.900,500,62288.535,62288.535,152310.971,12677,57000,22.240,54679.000,1.139167,13.917,6
swap,15000.000,0.100,0.900,750,62288.535,62288.535,152658.330,18868,85500,22.068,54679.000,1.139167,13.917,10
swap,15000.000,0.100,0.900,1000,62288.535,62288.535,152880.536,25166,114000,22.075,54679.000,1.139167,13.917,13
swap,15000.000,0.100,0.900,1250,62288.535,62288.535,153191.134,31310,142500,21.972,54679.000,1.139167,13.917,17
swap,15000.000,0.100,0.900,1500,62288.535,62288.535,152721.282,37359,171000,21.847,54679.000,1.139167,13.917,21
swap,15000.000,0.100,0.925,250,62288.535,62288.535,152018.043,8465,38250,22.131,54679.000,1.139167,13.917,4
swap,15000.000,0.100,0.925,500,62288.535,62288.535,153021.084,16870,76500,22.052,54679.000,1.139167,13.917,9
swap,15000.000,0.100,0.925,750,62288.535,62288.535,152964.623,25163,114750,21.929,54679.000,1.139167,13.917,14
swap,15000.000,0.100,0.925,1000,62288.535,62288.535,152718.228,33715,153000,22.036,54679.000,1.139167,13.917,18
swap,15000.000,0.100,0.925,1250,62288.535,62288.535,152729.645,42041,191250,21.982,54679.000,1.139167,13.917,23
swap,15000.000,0.100,0.925,1500,62288.535,62288.535,152879.130,50275,229500,21.906,54679.000,1.139167,13.917,28
swap,15000.000,0.100,0.950,250,62288.535,62288.535,152199.827,12817,58250,22.003,54679.000,1.139167,13.917,7
swap,15000.000,0.100,0.950,500,62288.535,62288.535,152531.740,25385,116500,21.790,54679.000,1.139167,13.917,14
swap,15000.000,0.100,0.950,750,62288.535,62288.535,152843.949,38113,174750,21.810,54679.000,1.139167,13.917,21
swap,15000.000,0.100,0.950,1000,62288.535,62288.535,153044.413,50570,233000,21.704,54679.000,1.139167,13.917,28
swap,15000.000,0.100,0.950,1250,62288.535,62288.535,153130.758,62967,291250,21.620,54679.000,1.139167,13.917,35
swap,15000.000,0.100,0.950,1500,62288.535,62288.535,153139.985,75687,349500,21.656,54679.000,1.139167,13.917,43
swap,15000.000,0.100,0.975,250,62288.535,62288.535,152515.534,25745,117750,21.864,54679.000,1.139167,13.917,14
swap,15000.000,0.100,0.975,500,62288.535,62288.535,152769.914,51050,235500,21.677,54679.000,1.139167,13.917,28
swap,15000.000,0.100,0.975,750,62288.535,62288.535,153062.526,76327,353250,21.607,54679.000,1.139167,13.917,43
swap,15000.000,0.100,0.975,1000,62288.535,62288.535,152967.157,101377,471000,21.524,54679.000,1.139167,13.917,57
swap,15000.000,0.100,0.975,1250,62288.535,62288.535,152795.572,127509,588750,21.658,54679.000,1.139167,13.917,71
swap,15000.000,0.100,0.975,1500,62288.535,62288.535,152878.160,152772,706500,21.624,54679.000,1.139167,13.917,85
swap,15000.000,0.100,0.990,250,62288.535,62288.535,152777.914,64568,296500,21.777,54679.000,1.139167,13.917,36
swap,15000.000,0.100,0.990,500,62288.535,62288.535,152783.367,127602,593000,21.518,54679.000,1.139167,13.917,71
swap,15000.000,0.100,0.990,750,62288.535,62288.535,152990.513,191301,889500,21.507,54679.000,1.139167,13.917,107
swap,15000.000,0.100,0.990,1000,62288.535,62288.535,152928.325,255151,1186000,21.514,54679.000,1.139167,13.917,144
swap,15000.000,0.100,0.990,1250,62288.535,62288.535,153035.261,319235,1482500,21.534,54679.000,1.139167,13.917,178
swap,15000.000,0.100,0.990,1500,62288.535,62288.535,153264.900,382855,1779000,21.521,54679.000,1.139167,13.917,214
swap,15000.000,0.100,0.995,250,62288.535,62288.535,153009.317,127672,594500,21.476,54679.000,1.139167,13.917,73
swap,15000.000,0.100,0.995,500,62288.535,62288.535,153037.990,255488,1189000,21.488,54679.000,1.139167,13.917,143
swap,15000.000,0.100,0.995,750,62288.535,62288.535,152947.733,382733,1783500,21.460,54679.000,1.139167,13.917,217
swap,15000.000,0.100,0.995,1000,62288.535,61813.824,153224.438,509958,2378000,21.445,54679.000,1.130486,13.049,288
swap,15000.000,0.100,0.995,1250,62288.535,62284.080,153053.269,636781,2972500,21.422,54679.000,1.139086,13.909,359
swap,15000.000,0.100,0.995,1500,62288.535,62288.535,153062.184,765777,3567000,21.468,54679.000,1.139167,13.917,430
swap,15000.000,0.010,0.900,250,62288.535,62288.535,151857.134,6423,33750,19.031,54679.000,1.139167,13.917,4
swap,15000.000,0.010,0.900,500,62288.535,62288.535,152401.059,12647,67500,18.736,54679.000,1.139167,13.917,8
swap,15000.000,0.010,0.900,750,62288.535,62288.535,152414.580,18989,101250,18.755,54679.000,1.139167,13.917,12
swap,15000.000,0.010,0.900,1000,62288.535,62288.535,153067.636,24987,135000,18.509,54679.000,1.139167,13.917,16
swap,15000.000,0.010,0.900,1250,62288.535,62288.535,153070.872,31175,168750,18.474,54679.000,1.139167,13.917,20
swap,15000.000,0.010,0.900,1500,62288.535,62288.535,152670.101,37460,202500,18.499,54679.000,1.139167,13.917,24
swap,15000.000,0.010,0.925,250,62288.535,62288.535,151921.246,8559,45750,18.708,54679.000,1.139167,13.917,5
swap,15000.000,0.010,0.925,500,62288.535,62288.535,152524.862,17051,91500,18.635,54679.000,1.139167,13.917,11
swap,15000.000,0.010,0.925,750,62288.535,62288.535,152858.252,25156,137250,18.329,54679.000,1.139167,13.917,16
swap,15000.000,0.010,0.925,1000,62288.535,62288.535,152806.687,33558,183000,18.338,54679.000,1.139167,13.917,22
swap,15000.000,0.010,0.925,1250,62288.535,62288.535,152872.199,41672,228750,18.217,54679.000,1.139167,13.917,27
swap,15000.000,0.010,0.925,1500,62288.535,62288.535,152769.906,50226,274500,18.297,54679.000,1.139167,13.917,33
swap,15000.000,0.010,0.950,250,62288.535,62288.535,152491.873,12862,69500,18.506,54679.000,1.139167,13.917,9
swap,15000.000,0.010,0.950,500,62288.535,62288.535,152381.795,25325,139000,18.219,54679.000,1.139167,13.917,16
swap,15000.000,0.010,0.950,750,62288.535,62288.535,152874.220,37912,208500,18.183,54679.000,1.139167,13.917,25
swap,15000.000,0.010,0.950,1000,62288.535,62288.535,152792.827,50655,278000,18.221,54679.000,1.139167,13.917,33
swap,15000.000,0.010,0.950,1250,62288.535,62288.535,152822.110,63331,347500,18.225,54679.000,1.139167,13.917,42
swap,15000.000,0.010,0.950,1500,62288.535,62288.535,152931.762,75824,417000,18.183,54679.000,1.139167,13.917,51
swap,15000.000,0.010,0.975,250,62288.535,62288.535,153070.922,25767,140500,18.340,54679.000,1.139167,13.917,17
swap,15000.000,0.010,0.975,500,62288.535,62288.535,152912.519,51146,281000,18.201,54679.000,1.139167,13.917,34
swap,15000.000,0.010,0.975,750,62288.535,62288.535,152993.901,76347,421500,18.113,54679.000,1.139167,13.917,51
swap,15000.000,0.010,0.975,1000,62288.535,62288.535,153131.389,102093,562000,18.166,54679.000,1.139167,13.917,68
swap,15000.000,0.010,0.975,1250,62288.535,62288.535,153273.324,127327,702500,18.125,54679.000,1.139167,13.917,85
swap,15000.000,0.010,0.975,1500,62288.535,62288.535,153057.155,152535,843000,18.094,54679.000,1.139167,13.917,103
swap,15000.000,0.010,0.990,250,62288.535,62288.535,152913.354,64370,353750,18.196,54679.000,1.139167,13.917,43
swap,15000.000,0.010,0.990,500,62288.535,62288.535,152898.911,127176,707500,17.975,54679.000,1.139167,13.917,86
swap,15000.000,0.010,0.990,750,62288.535,62288.535,153025.591,191493,1061250,18.044,54679.000,1.139167,13.917,128
swap,15000.000,0.010,0.990,1000,62288.535,62288.535,153206.645,254957,1415000,18.018,54679.000,1.139167,13.917,172
swap,15000.000,0.010,0.990,1250,62288.535,62148.328,153156.591,319567,1768750,18.067,54679.000,1.136603,13.660,215
swap,15000.000,0.010,0.990,1500,62288.535,62288.535,153133.052,382331,2122500,18.013,54679.000,1.139167,13.917,259
swap,15000.000,0.010,0.995,250,62288.535,62288.535,153047.187,127750,709500,18.006,54679.000,1.139167,13.917,86
swap,15000.000,0.010,0.995,500,62288.535,62288.535,152968.698,255679,1419000,18.018,54679.000,1.139167,13.917,171
swap,15000.000,0.010,0.995,750,62288.535,62031.892,153139.459,383179,2128500,18.002,54679.000,1.134474,13.447,258
swap,15000.000,0.010,0.995,1000,62288.535,62288.535,153080.129,510721,2838000,17.996,54679.000,1.139167,13.917,342
swap,15000.000,0.010,0.995,1250,62288.535,62288.535,152974.116,638440,3547500,17.997,54679.000,1.139167,13.917,429
swap,15000.000,0.010,0.995,1500,62288.535,62288.535,153162.990,764882,4257000,17.968,54679.000,1.139167,13.917,514
swap,15000.000,0.001,0.900,250,62288.535,62288.535,151623.409,6510,39250,16.586,54679.000,1.139167,13.917,4
swap,15000.000,0.001,0.900,500,62288.535,62288.535,152897.169,12680,78500,16.153,54679.000,1.139167,13.917,9
swap,15000.000,0.001,0.900,750,62288.535,62288.535,152875.280,18878,117750,16.032,54679.000,1.139167,13.917,14
swap,15000.000,0.001,0.900,1000,62288.535,62288.535,152758.296,24785,157000,15.787,54679.000,1.139167,13.917,19
swap,15000.000,0.001,0.900,1250,62288.535,62288.535,152709.246,31232,196250,15.914,54679.000,1.139167,13.917,23
swap,15000.000,0.001,0.900,1500,62288.535,62288.535,153383.850,37422,235500,15.890,54679.000,1.139167,13.917,28
swap,15000.000,0.001,0.925,250,62288.535,62288.535,151984.488,8565,53000,16.160,54679.000,1.139167,13.917,6
swap,15000.000,0.001,0.925,500,62288.535,62288.535,152076.136,16986,106000,16.025,54679.000,1.139167,13.917,12
swap,15000.000,0.001,0.925,750,62288.535,62288.535,152766.565,25296,159000,15.909,54679.000,1.139167,13.917,19
swap,15000.000,0.001,0.925,1000,62288.535,62288.535,152605.680,33536,212000,15.819,54679.000,1.139167,13.917,25
swap,15000.000,0.001,0.925,1250,62288.535,62288.535,152948.134,41859,265000,15.796,54679.000,1.139167,13.917,32
swap,15000.000,0.001,0.925,1500,62288.535,62288.535,152660.756,50183,318000,15.781,54679.000,1.139167,13.917,39
swap,15000.000,0.001,0.950,250,62288.535,62288.535,152653.850,12876,80750,15.946,54679.000,1.139167,13.917,9
swap,15000.000,0.001,0.950,500,62288.535,62288.535,152509.671,25588,161500,15.844,54679.000,1.139167,13.917,19
swap,15000.000,0.001,0.950,750,62288.535,62288.535,152719.261,38050,242250,15.707,54679.000,1.139167,13.917,29
swap,15000.000,0.001,0.950,1000,62288.535,62288.535,153301.386,50621,323000,15.672,54679.000,1.139167,13.917,38
swap,15000.000,0.001,0.950,1250,62288.535,62288.535,152772.842,63162,403750,15.644,54679.000,1.139167,13.917,48
swap,15000.000,0.001,0.950,1500,62288.535,62288.535,152778.003,76069,484500,15.701,54679.000,1.139167,13.917,58
swap,15000.000,0.001,0.975,250,62288.535,62288.535,152772.584,25805,163250,15.807,54679.000,1.139167,13.917,19
swap,15000.000,0.001,0.975,500,62288.535,62288.535,153046.732,51175,326500,15.674,54679.000,1.139167,13.917,39
swap,15000.000,0.001,0.975,750,62288.535,62288.535,152828.658,76338,489750,15.587,54679.000,1.139167,13.917,58
swap,15000.000,0.001,0.975,1000,62288.535,62288.535,153001.198,102000,653000,15.620,54679.000,1.139167,13.917,79
swap,15000.000,0.001,0.975,1250,62288.535,62288.535,153006.421,127213,816250,15.585,54679.000,1.139167,13.917,98
swap,15000.000,0.001,0.975,1500,62288.535,62288.535,153261.487,151892,979500,15.507,54679.000,1.139167,13.917,118
swap,15000.000,0.001,0.990,250,62288.535,62288.535,152972.300,64217,411250,15.615,54679.000,1.139167,13.917,51
swap,15000.000,0.001,0.990,500,62288.535,62288.535,153036.543,127969,822500,15.559,54679.000,1.139167,13.917,99
swap,15000.000,0.001,0.990,750,62288.535,62288.535,152997.887,191116,1233750,15.491,54679.000,1.139167,13.917,150
swap,15000.000,0.001,0.990,1000,62288.535,62288.535,153000.653,255282,1645000,15.519,54679.000,1.139167,13.917,201
swap,15000.000,0.001,0.990,1250,62288.535,62288.535,153061.634,319239,2056250,15.525,54679.000,1.139167,13.917,248
swap,15000.000,0.001,0.990,1500,62288.535,62288.535,153115.777,381919,2467500,15.478,54679.000,1.139167,13.917,297
swap,15000.000,0.001,0.995,250,62288.535,62288.535,152927.117,128006,824250,15.530,54679.000,1.139167,13.917,99
swap,15000.000,0.001,0.995,500,62288.535,62288.535,152883.495,255359,1648500,15.490,54679.000,1.139167,13.917,199
swap,15000.000,0.001,0.995,750,62288.535,62288.535,153035.253,384018,2472750,15.530,54679.000,1.139167,13.917,302
swap,15000.000,0.001,0.995,1000,62288.535,60490.635,153110.276,511168,3297000,15.504,54679.000,1.106286,10.629,402
swap,15000.000,0.001,0.995,1250,62288.535,62288.535,153044.559,637845,4121250,15.477,54679.000,1.139167,13.917,502
swap,15000.000,0.001,0.995,1500,62288.535,62208.240,153045.351,765049,4945500,15.470,54679.000,1.137699,13.770,602
swap,15000.000,0.000,0.900,250,62288.535,62288.535,151946.446,6383,44750,14.264,54679.000,1.139167,13.917,5
swap,15000.000,0.000,0.900,500,62288.535,62288.535,152831.942,12432,89500,13.891,54679.000,1.139167,13.917,10
swap,15000.000,0.000,0.900,750,62288.535,62288.535,152925.938,18758,134250,13.972,54679.000,1.139167,13.917,16
swap,15000.000,0.000,0.900,1000,62288.535,62288.535,152802.483,24955,179000,13.941,54679.000,1.139167,13.917,21
swap,15000.000,0.000,0.900,1250,62288.535,62288.535,152777.585,31192,223750,13.941,54679.000,1.139167,13.917,27
swap,15000.000,0.000,0.900,1500,62288.535,62288.535,152602.990,37458,268500,13.951,54679.000,1.139167,13.917,32
swap,15000.000,0.000,0.925,250,62288.535,62288.535,152442.891,8577,60500,14.177,54679.000,1.139167,13.917,7
swap,15000.000,0.000,0.925,500,62288.535,62288.535,151902.011,16832,121000,13.911,54679.000,1.139167,13.917,14
swap,15000.000,0.000,0.925,750,62288.535,62288.535,152940.031,25352,181500,13.968,54679.000,1.139167,13.917,22
swap,15000.000,0.000,0.925,1000,62288.535,62288.535,153021.608,33553,242000,13.865,54679.000,1.139167,13.917,29
swap,15000.000,0.000,0.925,1250,62288.535,62288.535,152598.180,41756,302500,13.804,54679.000,1.139167,13.917,36
swap,15000.000,0.000,0.925,1500,62288.535,62288.535,152838.236,50214,363000,13.833,54679.000,1.139167,13.917,44
swap,15000.000,0.000,0.950,250,62288.535,62288.535,152181.862,12806,92000,13.920,54679.000,1.139167,13.917,11
swap,15000.000,0.000,0.950,500,62288.535,62288.535,152733.313,25511,184000,13.865,54679.000,1.139167,13.917,22
swap,15000.000,0.000,0.950,750,62288.535,62288.535,153052.923,37796,276000,13.694,54679.000,1.139167,13.917,34
swap,15000.000,0.000,0.950,1000,62288.535,62288.535,152760.775,50542,368000,13.734,54679.000,1.139167,13.917,44
swap,15000.000,0.000,0.950,1250,62288.535,62288.535,152905.890,63449,460000,13.793,54679.000,1.139167,13.917,56
swap,15000.000,0.000,0.950,1500,62288.535,62288.535,152917.842,76060,552000,13.779,54679.000,1.139167,13.917,66
swap,15000.000,0.000,0.975,250,62288.535,62288.535,152630.552,25652,186000,13.791,54679.000,1.139167,13.917,23
swap,15000.000,0.000,0.975,500,62288.535,62288.535,152867.309,50762,372000,13.646,54679.000,1.139167,13.917,45
swap,15000.000,0.000,0.975,750,62288.535,62288.535,153116.272,76551,558000,13.719,54679.000,1.139167,13.917,67
swap,15000.000,0.000,0.975,1000,62288.535,62288.535,152679.649,101594,744000,13.655,54679.000,1.139167,13.917,90
swap,15000.000,0.000,0.975,1250,62288.535,62288.535,152809.624,127226,930000,13.680,54679.000,1.139167,13.917,114
swap,15000.000,0.000,0.975,1500,62288.535,62031.801,152890.756,152244,1116000,13.642,54679.000,1.134472,13.447,136
swap,15000.000,0.000,0.990,250,62288.535,62288.535,152955.751,63836,468500,13.626,54679.000,1.139167,13.917,56
swap,15000.000,0.000,0.990,500,62288.535,62288.535,153099.012,127805,937000,13.640,54679.000,1.139167,13.917,113
swap,15000.000,0.000,0.990,750,62288.535,62288.535,153119.891,190651,1405500,13.565,54679.000,1.139167,13.917,170
swap,15000.000,0.000,0.990,1000,62288.535,62288.535,152876.025,254700,1874000,13.591,54679.000,1.139167,13.917,229
swap,15000.000,0.000,0.990,1250,62288.535,62288.535,153064.886,318318,2342500,13.589,54679.000,1.139167,13.917,284
swap,15000.000,0.000,0.990,1500,62288.535,62288.535,153112.274,381238,2811000,13.562,54679.000,1.139167,13.917,342
swap,15000.000,0.000,0.995,250,62288.535,62288.535,152893.723,127665,939000,13.596,54679.000,1.139167,13.917,114
swap,15000.000,0.000,0.995,500,62288.535,62288.535,153025.876,255841,1878000,13.623,54679.000,1.139167,13.917,229
swap,15000.000,0.000,0.995,750,62288.535,62288.535,153071.862,383118,2817000,13.600,54679.000,1.139167,13.917,342
swap,15000.000,0.000,0.995,1000,62288.535,62169.713,153157.280,509500,3756000,13.565,54679.000,1.136994,13.699,454
swap,15000.000,0.000,0.995,1250,62288.535,60973.240,152994.387,638103,4695000,13.591,54679.000,1.115113,11.511,575
